GCS_Lat,GCS_Long,count
40.63020231,-111.8710332,1.0
37.87240067,-112.7915116,1.0
40.74183328,-111.9496456,1.0
37.66554853,-113.0022342,1.0
38.81521548,-112.4994239,1.0
37.65255708,-112.1634566,1.0
40.44567405,-111.6412432,1.0
40.58971793,-111.4366712,1.0
40.59924489,-111.584228,1.0
39.60666091,-110.8054522,1.0
41.33505683,-111.8822149,2.0
40.43186526,-111.7734267,1.0
40.71842767,-111.8536343,1.0
40.6343308,-111.9802172,1.0
40.48167115,-111.9009235,1.0
40.25276243,-111.6585968,2.0
41.81163273,-111.2638167,1.0
40.60951676,-111.9357835,1.0
41.56072985,-111.8383528,1.0
41.19057524,-111.9753384,1.0
40.91721171,-111.8910524,1.0
40.12476602,-111.9591124,1.0
37.58215966,-112.8823749,1.0
40.7185066,-111.892502,1.0
40.63123468,-111.8408953,1.0
38.75003806,-112.1050652,1.0
40.6680243,-112.3749337,1.0
40.73759342,-111.3499645,1.0
37.57625955,-109.5065658,1.0
38.30184462,-111.4501441,1.0
40.23716891,-111.6373911,1.0
40.63167419,-111.8893948,1.0
41.16904605,-111.8096465,1.0
40.59937349,-112.0466859,1.0
40.1614766,-111.9495889,1.0
40.47903581,-109.5289112,1.0
40.25473494,-111.6986311,1.0
40.72570896,-111.9599666,1.0
38.97361783,-111.8592711,1.0
40.71816721,-111.8881561,1.0
40.8407932,-111.9156086,1.0
41.1373785,-111.9174884,1.0
38.60501749,-109.5789184,1.0
40.38024341,-111.5517376,1.0
41.48411634,-111.4101062,1.0
40.40928174,-111.6053639,1.0
40.48042268,-111.6470775,1.0
40.50869124,-111.8914001,1.0
40.29834427,-111.2526972,1.0
40.81211599,-111.9243334,1.0
40.54118163,-111.8942047,1.0
38.65061029,-109.4829497,1.0
40.1864469,-111.6450425,1.0
40.6282153,-111.8613579,1.0
40.71832089,-111.8980905,1.0
41.95387967,-111.8377066,1.0
38.43898347,-111.6183328,1.0
41.82108997,-111.613069,1.0
40.46089217,-111.9141153,1.0
41.81971115,-111.6132124,1.0
39.31035788,-110.3607891,1.0
38.80989217,-112.4376176,1.0
39.93332154,-111.1543023,1.0
40.71782989,-111.902608,1.0
40.92219413,-111.8910877,1.0
40.68530973,-111.9025241,1.0
40.90976285,-109.7009824,1.0
38.72775331,-111.4007581,1.0
41.29262781,-112.1027093,1.0
40.92140177,-111.8900131,1.0
40.51837984,-111.0479868,1.0
39.66726174,-111.6604415,1.0
40.86178886,-111.9028157,1.0
40.68708812,-111.8485833,1.0
40.69031536,-111.9516891,1.0
40.49203339,-111.0341618,1.0
40.3748323,-111.8136494,1.0
40.47993659,-111.9030229,1.0
41.01157904,-111.3711402,1.0
37.26261856,-109.730876,1.0
38.82060507,-111.941242,1.0
41.05100698,-111.6276597,1.0
41.8115592,-111.6250414,1.0
37.10369284,-113.499425,1.0
37.55683287,-109.6035155,1.0
38.1038038,-111.336646,1.0
40.48391328,-111.8987472,1.0
39.68035045,-111.8395004,1.0
41.8448254,-111.9587962,1.0
40.76446125,-111.9215439,1.0
37.63712616,-111.8420312,1.0
40.71272081,-111.8049647,1.0
41.85257358,-111.5863123,1.0
39.97213123,-112.0649069,1.0
41.60204474,-111.9789624,1.0
41.05998624,-111.5893931,1.0
37.80334131,-111.4051206,1.0
40.19951185,-110.9027385,1.0
37.7992459,-111.4070747,1.0
37.1675059,-113.4539822,1.0
40.7022821,-111.9530744,1.0
40.85385028,-111.9091088,1.0
40.49129085,-112.3334784,1.0
40.74220527,-111.9050601,1.0
40.39405385,-111.5830636,1.0
39.95054754,-111.8029134,1.0
41.76485217,-111.6920907,2.0
40.75236835,-111.9106445,1.0
40.73893998,-111.6708651,1.0
40.72409184,-111.9073945,1.0
39.99553484,-111.4691126,1.0
41.82634969,-111.6011976,1.0
40.8373282,-111.9127076,1.0
40.66263148,-111.8544604,1.0
40.71866217,-111.8882218,1.0
40.72376737,-111.9417071,1.0
41.82425377,-111.2926119,1.0
41.03813704,-111.9441836,1.0
40.20797058,-110.8192366,1.0
38.48851525,-112.6178185,1.0
41.77773396,-111.8132716,1.0
40.44130626,-112.394168,1.0
40.25465121,-111.6432965,1.0
40.57167431,-111.7379496,1.0
41.20823178,-111.9792289,1.0
39.65951217,-111.6542127,1.0
40.10930765,-111.6323356,2.0
41.74309951,-111.8042553,1.0
37.89373932,-111.4572678,1.0
40.52679461,-111.8910747,1.0
40.70388529,-111.9924001,1.0
40.62407099,-111.9346852,1.0
39.5995513,-110.8073076,1.0
40.03131231,-111.7359726,1.0
40.48917772,-111.9992784,1.0
40.66762109,-111.9815054,1.0
40.82633722,-111.6559286,1.0
40.48961162,-111.940051,2.0
40.36390888,-112.4144659,1.0
40.24299234,-111.6465219,1.0
37.48890884,-112.5264767,1.0
37.09608071,-113.5421606,1.0
40.76718104,-111.8767792,1.0
40.25937322,-111.6679297,1.0
40.3842874,-111.5519708,1.0
40.67123702,-111.9250512,1.0
40.58719252,-111.9042052,1.0
40.56641452,-111.8907893,1.0
41.70280929,-111.8348337,1.0
40.84442195,-111.9153281,1.0
40.10844862,-111.6547821,1.0
40.67584527,-111.9579849,1.0
40.68160495,-111.9054702,1.0
40.63678348,-111.80788,1.0
37.63612051,-111.8426211,1.0
40.3085974,-111.6229103,1.0
40.42364373,-111.8823607,1.0
40.64675787,-111.9578291,1.0
40.33143407,-110.6714605,1.0
40.65305964,-112.0274815,1.0
40.55636737,-111.1952063,1.0
37.09623718,-113.5572409,1.0
40.58807333,-111.8944324,1.0
41.1577286,-111.9459642,1.0
40.58444965,-111.6548738,1.0
40.5290966,-111.4610779,1.0
40.6858755,-111.9675223,1.0
40.7448166,-111.948857,1.0
40.6013308,-111.8637976,1.0
40.58957344,-111.8341176,1.0
40.50745962,-111.3824628,1.0
40.77173108,-111.8939678,1.0
41.08908953,-112.0178381,1.0
40.63857223,-111.9840614,1.0
40.52952705,-111.871243,1.0
41.76425163,-111.823624,1.0
40.26699622,-111.6712955,1.0
40.27370796,-111.7046603,1.0
39.9602849,-111.6890459,1.0
41.15828982,-112.0236264,1.0
40.49644726,-111.0359696,1.0
40.35048802,-111.5879283,1.0
40.31015394,-111.8909438,1.0
41.30393353,-111.9687326,2.0
37.14027191,-112.0768036,1.0
40.84066663,-111.9108912,1.0
40.76104503,-111.8538831,1.0
40.76933642,-111.9168326,1.0
40.74160237,-111.9027279,1.0
40.73358088,-111.8259444,1.0
40.29723057,-111.7233391,1.0
40.61000788,-111.8907651,1.0
38.97044914,-111.8600523,1.0
40.6530377,-112.0258961,1.0
40.66483865,-111.9223098,1.0
40.74566728,-111.8653309,1.0
40.62866312,-111.9387466,1.0
40.57986513,-111.6671053,1.0
37.12663393,-113.5235058,1.0
40.48443086,-111.8982231,1.0
40.68586415,-112.0499413,1.0
40.33938597,-111.2628578,1.0
40.25569943,-111.6531426,1.0
40.71836462,-111.8768917,1.0
41.24467035,-112.0149618,1.0
40.68458433,-111.9292353,1.0
37.05973291,-113.5859353,1.0
37.10166484,-113.5621702,1.0
41.74433868,-111.804277,1.0
40.25635904,-111.6723663,1.0
40.59539816,-111.0921987,1.0
40.38105645,-111.8138067,1.0
40.27150917,-111.6837252,2.0
40.66324123,-111.9014953,1.0
37.31026388,-109.3022624,1.0
39.15871454,-111.7564601,1.0
40.75393285,-111.9110212,1.0
40.72815191,-111.9389592,1.0
40.7208821,-111.85794,1.0
41.30666222,-112.0276748,1.0
40.52682556,-111.8952294,1.0
41.74640773,-111.8165678,1.0
40.61068099,-111.9098547,1.0
40.43223109,-111.8738193,1.0
41.75372859,-111.8344468,1.0
40.64290024,-112.2878262,1.0
40.55315589,-111.8163415,1.0
40.6058294,-111.8871331,1.0
41.28291349,-111.9926149,1.0
41.11056383,-112.0559246,1.0
40.56599116,-111.8907837,1.0
40.31190205,-111.7244402,1.0
40.76064733,-111.8968131,2.0
37.70520736,-112.6396244,1.0
40.58823991,-111.8622925,1.0
40.28268923,-111.6541934,1.0
40.65817073,-111.8984086,1.0
37.13300769,-113.6192515,1.0
40.61912582,-111.8906143,1.0
40.76064493,-111.8998631,1.0
41.19339534,-111.9487723,1.0
40.6861253,-111.8447486,1.0
40.58836868,-111.9009573,1.0
41.62060292,-111.6622573,1.0
40.15421331,-111.5851765,1.0
40.60006068,-111.9037285,1.0
41.05290767,-111.9715736,1.0
40.59878175,-111.9638858,1.0
40.3494596,-111.7692603,1.0
37.10141546,-113.5833568,1.0
40.08239748,-111.6237706,1.0
41.33342986,-111.8782373,1.0
40.69659295,-111.996181,1.0
41.16122605,-112.0260525,1.0
41.13039054,-112.0255575,1.0
40.62397737,-111.824947,1.0
40.76934921,-111.888227,1.0
37.12478254,-113.5213303,1.0
40.64840943,-112.0246425,1.0
37.18234721,-113.7371534,1.0
40.7020617,-111.9031225,1.0
37.08295275,-113.5824073,1.0
40.73879765,-111.830731,1.0
40.77170159,-111.8805578,1.0
37.12094497,-113.5207554,1.0
40.68212581,-111.967518,2.0
37.2485825,-113.2837144,1.0
37.0960997,-113.5260183,1.0
40.68965514,-112.0452275,1.0
37.71916875,-113.0513319,1.0
40.64075895,-111.8890096,1.0
37.11456225,-113.5044974,1.0
38.72132577,-109.6894792,1.0
40.74160545,-111.9057837,1.0
40.55005598,-111.8963364,1.0
