GCS_Lat,GCS_Long,count
40.38793224,-111.8474089,1.0
38.56077106,-109.5473104,1.0
40.42080975,-111.8687679,1.0
40.68540329,-111.9758221,1.0
40.67524366,-111.8769724,1.0
40.70373169,-112.068358,1.0
40.15881272,-111.5838534,1.0
40.71082941,-111.8244497,1.0
40.61894901,-111.8619656,1.0
40.62451619,-111.8902011,1.0
40.88423251,-111.8922242,1.0
40.67120905,-112.0438627,1.0
40.35463105,-111.7105886,1.0
40.60582792,-111.8907569,1.0
40.33777857,-111.9303483,1.0
41.24113926,-111.9527801,1.0
40.60414075,-111.9672317,1.0
41.10348121,-111.9733547,1.0
40.78081137,-111.7249745,1.0
40.77192524,-111.8939542,1.0
40.75090376,-111.8161267,1.0
37.10643016,-113.5621452,1.0
40.76717999,-111.8624586,1.0
40.77154655,-111.9082555,1.0
37.0473544,-113.531205,1.0
40.05455804,-111.6714277,1.0
40.58814846,-111.8772046,1.0
40.65669733,-111.9388201,1.0
40.65393054,-111.9673353,1.0
40.66732722,-111.9020166,1.0
40.76499781,-111.8863977,1.0
37.11450798,-113.5536315,1.0
40.76718188,-111.8653343,1.0
41.22888121,-111.9591167,1.0
37.16149008,-113.3927586,1.0
40.66752453,-111.8961679,1.0
41.30667642,-112.0235803,1.0
40.24299928,-111.6431322,1.0
40.68700593,-111.8882511,1.0
40.66832837,-111.8242455,1.0
40.77153626,-111.9174454,1.0
40.76500312,-111.8996796,1.0
41.24424064,-111.9782333,2.0
40.72349553,-111.8419055,1.0
37.10985304,-113.5747961,1.0
40.60558298,-111.9387427,1.0
40.54429132,-111.8986327,1.0
39.59694572,-110.8016628,1.0
39.60048068,-110.822989,1.0
39.6012295,-110.8230076,1.0
40.59900803,-111.8907963,1.0
40.65305964,-112.0274815,1.0
40.72588184,-111.938951,1.0
40.75630932,-111.8710594,1.0
40.73350621,-111.9007566,1.0
39.56355007,-110.8283555,1.0
40.03665038,-111.7338616,1.0
40.67970481,-111.9388707,1.0
40.17224746,-111.6106047,1.0
37.12674439,-113.3190909,1.0
40.45216132,-109.5480003,1.0
40.58500727,-111.8341932,1.0
40.76205479,-111.8853647,1.0
40.75847991,-111.8893293,1.0
40.67450018,-111.9002009,1.0
40.74979682,-111.8594961,1.0
40.375882,-111.9748519,1.0
40.77276903,-111.841951,1.0
41.12396945,-111.912507,1.0
40.69994343,-111.8448877,1.0
40.23377853,-111.6744587,2.0
40.89393248,-111.8856127,1.0
40.69859985,-111.888263,1.0
40.63591944,-111.8892528,1.0
40.26341171,-111.6585472,1.0
40.24432958,-111.6586209,1.0
40.65609138,-111.8863942,1.0
40.56708924,-111.8957285,1.0
40.48278816,-111.8974848,1.0
41.05216096,-111.9831349,1.0
40.24303033,-111.6621118,1.0
40.74044433,-111.9294556,1.0
40.7671728,-111.8882318,1.0
40.73313351,-111.93897,1.0
40.73022919,-111.8882098,1.0
40.26472718,-111.6698486,1.0
40.59868549,-111.8721457,1.0
40.39515331,-109.4797307,1.0
41.79487019,-111.8095482,1.0
41.21433183,-111.9762369,1.0
41.20987828,-111.9457091,1.0
41.17640673,-111.9478009,1.0
40.73350789,-111.8538112,1.0
40.36996346,-111.7205267,1.0
41.74992742,-111.8394251,1.0
40.28637925,-111.6927813,1.0
39.34935676,-112.5713755,1.0
40.27511242,-111.6853259,1.0
40.749771,-111.8939397,1.0
40.57285104,-111.864935,1.0
40.60322454,-111.8330947,1.0
40.69985996,-111.9036545,1.0
40.69653125,-112.0399496,1.0
40.12036557,-111.6399488,1.0
37.09625275,-113.5680678,1.0
40.77457289,-111.7370215,1.0
41.31986715,-111.9939064,1.0
40.62404575,-111.9362601,1.0
40.31268784,-111.6767235,1.0
40.28915165,-111.6584675,1.0
40.2403645,-111.6533828,1.0
40.37380312,-111.8572835,1.0
40.53145514,-111.8711468,1.0
37.09794403,-113.5875628,1.0
37.70076465,-113.0724645,1.0
40.75196764,-111.856742,1.0
40.70452688,-112.032356,1.0
40.82230078,-111.6634319,1.0
41.09220308,-111.9105824,1.0
40.46657842,-109.5260884,1.0
40.98208377,-111.9079833,1.0
40.69662266,-111.9388951,3.0
40.64596796,-111.8887475,2.0
40.53427322,-112.2983368,1.0
41.73905213,-111.8399569,1.0
40.69986545,-111.8853444,1.0
41.10353231,-112.0010315,1.0
40.14235653,-111.6119746,1.0
40.69662266,-111.9388951,3.0
41.319672,-111.9917387,1.0
41.05292619,-111.9715144,2.0
40.24039935,-111.6621567,1.0
40.60943198,-112.0334324,1.0
40.54432323,-111.8817471,1.0
41.22862513,-111.9703286,1.0
41.24750904,-111.9698799,1.0
38.74938755,-112.1019866,1.0
40.17624772,-111.6105935,1.0
40.26467939,-111.6697784,1.0
41.22245336,-111.9477963,1.0
40.66352561,-111.8858225,1.0
40.589727,-111.834376,1.0
40.56970991,-111.9007822,1.0
40.73249617,-111.9984706,1.0
40.82071108,-111.672039,1.0
40.69989212,-111.9005311,1.0
40.6323081,-111.9578235,1.0
40.29853807,-111.6956228,1.0
41.18277537,-112.0101782,1.0
40.69977738,-111.8713263,1.0
40.78151451,-111.9393785,1.0
40.71269057,-111.8534544,1.0
40.72578048,-111.8996485,1.0
37.68086599,-113.0738739,1.0
37.1081989,-113.5833072,1.0
40.72540011,-111.8541681,1.0
40.62393076,-111.9291859,1.0
40.26295403,-111.667385,1.0
40.60949174,-111.9814197,1.0
41.30644947,-111.9921043,1.0
41.17619683,-112.0295665,1.0
40.68206254,-111.9961422,1.0
40.3044687,-111.6981901,1.0
40.66756621,-111.9863365,1.0
40.68676552,-111.8972065,1.0
41.82115535,-111.8330459,1.0
40.64909488,-111.8790585,1.0
40.23101338,-111.6586917,1.0
40.7605246,-111.8882221,1.0
40.73676031,-111.8882138,1.0
40.67163541,-111.9865927,1.0
40.60951533,-111.9412776,1.0
40.39929186,-111.7505972,1.0
41.05772066,-111.9456266,1.0
41.06016806,-111.965579,1.0
40.25060939,-111.6648665,1.0
40.68940078,-111.9484509,1.0
40.58783946,-111.9826123,1.0
40.76064632,-111.8969434,1.0
40.71510073,-111.8711454,1.0
40.65307897,-111.9483622,1.0
40.40435517,-111.7542355,1.0
40.7416122,-111.8886929,1.0
40.54007162,-112.2954098,1.0
39.26509084,-111.6369796,1.0
40.23993948,-111.6431332,1.0
40.23366268,-111.644188,1.0
40.39448291,-111.8476998,1.0
41.07665653,-111.9389492,1.0
40.9808034,-111.8875514,1.0
37.05208868,-113.5592807,1.0
40.36625652,-111.7357041,1.0
40.70745473,-111.94615,1.0
37.09630262,-113.5770382,1.0
40.68705976,-111.871369,1.0
40.67376289,-111.9388547,1.0
40.76500815,-111.8779738,1.0
37.10649934,-113.5876222,1.0
41.22704975,-111.9787287,1.0
37.10648518,-113.5751395,1.0
40.86161716,-111.8962989,1.0
40.40341195,-111.7971566,1.0
