GCS_Lat,GCS_Long,count
37.7230452,-113.0504869,1.0
37.69233891,-113.0620135,1.0
40.14926041,-111.6044815,1.0
41.30457505,-112.0276748,1.0
40.29076516,-111.6583185,1.0
40.43171127,-111.816775,1.0
40.74973795,-111.6046146,1.0
40.45151519,-111.9375741,1.0
40.33613523,-109.8405534,1.0
41.72612687,-111.8473511,1.0
37.09605738,-113.5226001,1.0
40.37521194,-111.8674551,1.0
40.28853866,-111.6585322,1.0
39.13357104,-111.0996312,1.0
37.60545569,-113.6298306,1.0
40.71840571,-112.0814678,2.0
39.2460573,-111.6488826,1.0
40.43207258,-111.8305496,1.0
40.62974234,-111.8001932,1.0
41.08052525,-111.9110283,1.0
37.65420505,-113.0822678,2.0
40.86296195,-111.853713,1.0
40.83504972,-111.8875819,1.0
40.43285288,-111.8508493,1.0
41.24575012,-111.9474526,1.0
40.62412662,-111.795456,1.0
37.11008621,-113.4171327,1.0
40.35303683,-111.7228336,1.0
40.5284435,-109.6172723,1.0
37.32300185,-113.6920334,1.0
41.64482317,-112.1787704,1.0
40.45506868,-109.5102939,1.0
40.38629316,-111.9394495,1.0
39.54159156,-111.5327811,1.0
40.59960288,-112.4282393,1.0
41.38532519,-112.0319767,1.0
40.36720011,-112.0337748,1.0
40.46437488,-111.9567959,1.0
40.63745128,-111.6963021,1.0
41.71405886,-111.8373354,1.0
40.17059691,-111.60329,1.0
38.97753372,-112.3236703,1.0
40.34690344,-111.5965163,1.0
40.28282174,-111.6657114,1.0
41.29334657,-111.9441639,1.0
40.4895844,-111.9400742,1.0
40.73724935,-111.3622089,1.0
41.01026396,-111.9097241,1.0
40.96365808,-111.8833454,1.0
40.49277786,-111.3668745,1.0
39.61686792,-110.8218429,1.0
40.30190002,-109.8217842,1.0
40.40242607,-109.794633,1.0
41.06743961,-111.9106573,1.0
40.27893288,-110.0194097,1.0
40.47206124,-109.7943228,1.0
39.98686685,-111.7598345,1.0
40.20797439,-111.6299261,1.0
40.37403259,-112.0171055,1.0
40.2486811,-111.658616,1.0
37.31388054,-113.6766348,1.0
37.79112721,-109.3420681,1.0
40.36718167,-112.0338217,9.0
40.03596329,-111.5273626,1.0
41.25009576,-112.2179467,1.0
40.68663299,-112.082313,1.0
40.34125562,-112.0876433,1.0
40.52405541,-112.2986642,1.0
40.47858723,-111.984112,1.0
37.46032277,-113.6312967,1.0
40.62395685,-111.795253,1.0
40.36718167,-112.0338217,9.0
41.098688,-111.9734745,1.0
37.26149395,-113.2945791,1.0
40.49286281,-111.3402559,1.0
40.93587303,-111.8789618,1.0
40.14707574,-111.6035933,1.0
37.68498791,-113.1432054,1.0
41.64865546,-112.1789021,1.0
40.68200192,-112.0684079,1.0
37.85606359,-109.3658231,1.0
40.49063034,-111.8751058,1.0
40.48250741,-111.8348529,1.0
40.99204517,-111.8940004,1.0
40.99145739,-111.9152053,1.0
40.97564083,-111.8832679,1.0
41.00897912,-111.9084976,1.0
40.60239201,-112.0567972,1.0
40.68910955,-111.8244779,1.0
40.40369437,-109.8479401,1.0
39.33365235,-110.9647033,1.0
38.58559763,-109.5567986,1.0
40.46818798,-109.5287942,1.0
41.70995755,-111.8202857,1.0
40.44331098,-112.3673727,1.0
41.30978171,-111.8252966,1.0
40.38255002,-111.9629828,1.0
40.5996303,-112.4318446,1.0
40.88224708,-111.8603341,1.0
40.54004321,-111.8313162,1.0
40.21238857,-110.8607668,3.0
37.17081685,-113.0714356,1.0
40.66756763,-112.0293808,1.0
40.34880178,-112.0038456,1.0
40.26347125,-111.6628081,1.0
39.37898433,-111.0709151,1.0
40.3673976,-111.9163255,1.0
41.73889545,-111.8255362,1.0
41.25549803,-111.8103724,1.0
37.47889234,-112.5140643,2.0
40.58772312,-111.9180262,1.0
41.14577009,-111.9200221,1.0
40.24829688,-110.8356543,1.0
40.45150628,-111.9375621,1.0
37.83261897,-109.3369128,1.0
40.50216424,-111.4721043,1.0
41.12507786,-112.1125896,1.0
40.346689,-111.7254717,1.0
41.25460205,-111.85819,1.0
40.5591488,-109.7205251,1.0
40.609415,-111.8120721,1.0
40.58734017,-112.0595735,1.0
39.5629591,-110.7702017,1.0
40.35353143,-109.9162765,1.0
41.05976612,-111.9104919,1.0
40.3671814,-111.9163225,1.0
40.69991714,-111.8570081,1.0
40.57817085,-111.7971496,1.0
41.08992684,-111.919343,1.0
38.22061182,-112.8167262,1.0
39.11785454,-111.1198756,1.0
39.42606222,-110.791851,1.0
40.58773366,-111.9132878,1.0
39.59186354,-110.9145306,1.0
40.55892386,-111.9075572,1.0
41.70105751,-112.3544048,1.0
38.60166278,-111.8466064,1.0
38.31767197,-109.3195306,1.0
39.90196233,-111.6717087,1.0
40.55425162,-109.6702224,1.0
40.2385989,-110.0673798,1.0
37.88908089,-109.3414314,2.0
38.93978436,-111.8876854,1.0
40.57893131,-111.6749039,1.0
41.78745492,-111.833837,1.0
39.35300583,-110.8417432,1.0
38.6174467,-112.2194919,1.0
37.87018058,-109.2516341,2.0
40.6766554,-109.4863861,1.0
39.63148521,-110.8492356,1.0
41.15940995,-111.9453618,1.0
40.36884118,-111.2912647,1.0
41.87432264,-111.3651101,1.0
40.67314302,-112.0918945,1.0
37.57012962,-113.7008189,1.0
40.54397813,-111.4427927,1.0
40.68342651,-111.5370116,1.0
41.6488361,-111.8327435,1.0
39.18464758,-111.0340063,1.0
40.64618297,-111.6430993,1.0
38.56949793,-112.3511807,1.0
39.40721355,-112.0296647,1.0
40.84523508,-111.9084507,1.0
40.1810834,-110.3398716,1.0
38.56096672,-109.5292228,1.0
41.2563984,-111.8306519,1.0
40.67115688,-111.4753173,5.0
41.066287,-111.9106056,2.0
40.67052327,-112.281874,1.0
40.25149663,-110.0340096,1.0
40.71833112,-111.9895434,1.0
37.47069084,-113.6298514,2.0
39.89097135,-111.8885336,1.0
40.08724323,-111.5931645,1.0
40.29449879,-111.6576488,1.0
39.35021175,-111.588056,1.0
40.89741186,-111.8921876,1.0
41.28758507,-111.9898673,1.0
40.41193478,-109.4935673,1.0
40.43442716,-111.9295317,1.0
41.42251403,-111.5213713,1.0
38.61381378,-109.6227229,1.0
40.33966702,-109.8928601,1.0
40.18522508,-109.3303656,1.0
37.54112307,-113.6786889,2.0
40.27052894,-110.0356795,1.0
40.45532055,-111.9393488,1.0
37.61566604,-113.3364985,1.0
38.04451827,-112.9896406,1.0
40.43155665,-111.8866729,1.0
40.60212211,-112.0299681,1.0
40.41157413,-110.4505657,1.0
40.5869263,-111.9387063,1.0
40.32662368,-110.2656558,1.0
40.49542302,-111.8685539,1.0
39.30843984,-110.9642752,1.0
40.16663468,-111.5870462,1.0
40.5562521,-111.8177669,1.0
41.00923375,-111.9086699,1.0
40.62883047,-111.4427909,1.0
37.86414583,-109.3429993,1.0
41.13262616,-112.0642611,1.0
40.33693304,-111.9158072,1.0
40.68354779,-111.4622062,1.0
39.22795168,-111.038445,1.0
41.23697826,-112.0254748,1.0
40.67115688,-111.4753173,5.0
40.64805945,-111.6458495,1.0
40.20038746,-111.6201038,1.0
39.56733195,-110.7762411,1.0
41.08705803,-111.9107733,1.0
40.26157327,-112.094986,1.0
41.4779954,-112.0226422,2.0
40.57443864,-111.4341079,1.0
40.95050223,-111.8829585,1.0
37.716304,-113.0598077,1.0
41.80848085,-111.833303,1.0
40.54059051,-111.8151776,1.0
40.4667721,-111.944722,1.0
40.24594171,-111.1887065,1.0
40.31239368,-109.8402655,1.0
40.23356957,-111.6778421,1.0
41.62606184,-112.1039273,1.0
40.8533528,-109.5688939,1.0
41.26761933,-111.7722829,1.0
41.44235128,-112.0369617,1.0
37.48185089,-113.221989,1.0
40.57328319,-112.29502,1.0
40.49062308,-112.0009046,1.0
40.53544415,-112.0130365,1.0
